variant,pass_index,from_direction,phase,elapsed_s,time_since_flip_s,esc_pulse_us,signed_speed_mps,raw_ds_m,fresh_odom,leg_motion_m,front_clearance_m,rear_clearance_m
dwell_05,1,reverse,flip,41.3025,2.0463,1417.00,0.012253,,0,0.838502,1.301,1.008
dwell_05,1,reverse,flip,41.3234,2.0672,1417.00,0.012253,,0,0.838502,1.301,1.008
dwell_05,1,reverse,flip,41.3443,2.0881,1417.00,0.012253,,0,0.838502,1.301,1.014
dwell_05,1,reverse,flip,41.3558,2.0996,1417.00,0.009129,-0.0000242,1,0.838526,1.301,1.014
dwell_05,1,reverse,flip,41.3746,2.1185,1417.00,0.009129,,0,0.838526,1.301,1.014
dwell_05,1,reverse,flip,41.3958,2.1396,1417.00,0.009129,,0,0.838526,1.301,1.014
dwell_05,1,reverse,flip,41.4167,2.1606,1417.00,0.009129,,0,0.838526,1.301,1.014
dwell_05,1,reverse,flip,41.4379,2.1818,1417.00,0.009129,,0,0.838526,1.301,0.925
dwell_05,1,reverse,flip,41.4518,2.1957,1417.00,-0.006316,-0.0052842,1,0.843810,1.301,0.925
dwell_05,1,reverse,flip,41.4729,2.2167,1417.00,-0.006316,,0,0.843810,1.301,0.925
dwell_05,1,reverse,flip,41.4939,2.2378,1417.00,-0.006316,,0,0.843810,1.301,0.925
dwell_05,1,reverse,flip,41.5148,2.2587,1417.00,-0.006316,,0,0.843810,1.301,0.925
dwell_05,1,reverse,flip,41.5357,2.2796,1417.00,-0.006316,,0,0.843810,1.302,0.943
dwell_05,1,reverse,flip,41.5532,2.2970,1417.00,-0.014679,-0.0038928,1,0.847703,1.302,0.943
dwell_05,1,reverse,flip,41.5680,2.3119,1417.00,-0.014679,,0,0.847703,1.302,0.943
dwell_05,1,reverse,flip,41.5891,2.3329,1417.00,-0.014679,,0,0.847703,1.302,0.943
dwell_05,1,reverse,flip,41.6101,2.3539,1417.00,-0.014679,,0,0.847703,1.302,0.943
dwell_05,1,reverse,flip,41.6310,2.3748,1417.00,-0.014679,,0,0.847703,1.302,0.994
dwell_05,1,reverse,flip,41.6534,2.3973,1417.00,-0.014679,,0,0.847703,1.302,0.994
dwell_05,1,reverse,flip,41.6544,2.3982,1417.00,-0.014679,,0,0.847703,1.302,0.994
dwell_05,1,reverse,flip,41.6759,2.4197,1417.00,-0.000112,0.0044511,1,0.852154,1.302,0.994
dwell_05,1,reverse,flip,41.6787,2.4226,1417.00,-0.000112,,0,0.852154,1.302,0.994
dwell_05,1,reverse,flip,41.6999,2.4438,1417.00,-0.000112,,0,0.852154,1.302,0.994
dwell_05,1,reverse,flip,41.7210,2.4648,1417.00,-0.000112,,0,0.852154,1.302,0.994
dwell_05,1,reverse,flip,41.7420,2.4858,1417.00,-0.000112,,0,0.852154,1.302,0.993
dwell_05,1,reverse,flip,41.7513,2.4951,1417.00,-0.000112,,0,0.852154,1.302,0.993
immediate,2,forward,cruise,41.7759,,1414.34,0.017155,,0,0.000000,1.302,0.993
immediate,2,forward,cruise,41.7971,,1414.34,0.017155,,0,0.000000,1.302,0.993
immediate,2,forward,cruise,41.8181,,1414.34,0.017155,,0,0.000000,1.302,0.993
immediate,2,forward,cruise,41.8392,,1414.34,0.017155,,0,0.000000,1.302,0.941
immediate,2,forward,cruise,41.8519,,1413.10,0.010650,-0.0008591,1,0.000859,1.302,0.941
immediate,2,forward,cruise,41.8687,,1413.10,0.010650,,0,0.000859,1.302,0.941
immediate,2,forward,cruise,41.8898,,1413.10,0.010650,,0,0.000859,1.302,0.941
immediate,2,forward,cruise,41.9108,,1413.10,0.010650,,0,0.000859,1.302,0.941
immediate,2,forward,cruise,41.9317,,1413.10,0.010650,,0,0.000859,1.301,0.942
immediate,2,forward,cruise,41.9523,,1413.10,0.010650,,0,0.000859,1.301,0.942
immediate,2,forward,cruise,41.9741,,1411.86,-0.000223,-0.0033140,1,0.004173,1.301,0.942
immediate,2,forward,cruise,41.9824,,1411.86,-0.000223,,0,0.004173,1.301,0.942
immediate,2,forward,cruise,42.0035,,1411.86,-0.000223,,0,0.004173,1.301,0.942
immediate,2,forward,cruise,42.0244,,1411.86,-0.000223,,0,0.004173,1.301,0.942
immediate,2,forward,cruise,42.0456,,1411.86,-0.000223,,0,0.004173,1.304,0.942
immediate,2,forward,cruise,42.0528,,1410.62,0.004676,0.0019458,1,0.006119,1.304,0.942
immediate,2,forward,cruise,42.0747,,1410.62,0.004676,,0,0.006119,1.304,0.942
immediate,2,forward,cruise,42.0754,,1410.62,0.004676,,0,0.006119,1.304,0.942
immediate,2,forward,cruise,42.0965,,1410.62,0.004676,,0,0.006119,1.304,0.942
immediate,2,forward,cruise,42.1175,,1410.62,0.004676,,0,0.006119,1.304,0.942
immediate,2,forward,cruise,42.1386,,1410.62,0.004676,,0,0.006119,1.311,0.922
immediate,2,forward,cruise,42.1504,,1409.38,0.002699,-0.0003228,1,0.006442,1.311,0.922
immediate,2,forward,cruise,42.1691,,1409.38,0.002699,,0,0.006442,1.311,0.922
immediate,2,forward,cruise,42.1903,,1409.38,0.002699,,0,0.006442,1.311,0.922
immediate,2,forward,cruise,42.2112,,1409.38,0.002699,,0,0.006442,1.311,0.922
immediate,2,forward,cruise,42.2322,,1409.38,0.002699,,0,0.006442,1.317,0.933
immediate,2,forward,cruise,42.2515,,1409.38,0.002699,,0,0.006442,1.317,0.933
immediate,2,forward,cruise,42.2727,,1410.34,0.049482,0.0186653,1,0.025107,1.317,0.933
immediate,2,forward,cruise,42.2807,,1410.34,0.049482,,0,0.025107,1.317,0.933
immediate,2,forward,cruise,42.3018,,1410.34,0.049482,,0,0.025107,1.317,0.933
immediate,2,forward,cruise,42.3228,,1410.34,0.049482,,0,0.025107,1.317,0.933
immediate,2,forward,cruise,42.3438,,1410.34,0.049482,,0,0.025107,1.325,0.925
immediate,2,forward,cruise,42.3518,,1405.86,0.055353,0.0073223,1,0.032429,1.325,0.925
immediate,2,forward,cruise,42.3733,,1405.86,0.055353,,0,0.032429,1.325,0.925
immediate,2,forward,cruise,42.3740,,1405.86,0.055353,,0,0.032429,1.325,0.925
immediate,2,forward,cruise,42.3951,,1405.86,0.055353,,0,0.032429,1.325,0.925
immediate,2,forward,cruise,42.4161,,1405.86,0.055353,,0,0.032429,1.325,0.925
immediate,2,forward,cruise,42.4370,,1405.86,0.055353,,0,0.032429,1.334,1.020
immediate,2,forward,cruise,42.4519,,1405.48,0.064558,0.0093546,1,0.041784,1.334,1.020
immediate,2,forward,cruise,42.4664,,1405.48,0.064558,,0,0.041784,1.334,1.020
immediate,2,forward,cruise,42.4877,,1405.48,0.064558,,0,0.041784,1.334,1.020
immediate,2,forward,cruise,42.5087,,1405.48,0.064558,,0,0.041784,1.334,1.020
immediate,2,forward,cruise,42.5297,,1405.48,0.064558,,0,0.041784,1.348,1.042
immediate,2,forward,cruise,42.5503,,1405.45,0.087617,0.0156754,1,0.057459,1.348,1.042
immediate,2,forward,cruise,42.5688,,1405.45,0.087617,,0,0.057459,1.348,1.042
immediate,2,forward,cruise,42.5898,,1405.45,0.087617,,0,0.057459,1.348,1.042
immediate,2,forward,cruise,42.6107,,1405.45,0.087617,,0,0.057459,1.348,1.042
immediate,2,forward,cruise,42.6317,,1405.45,0.087617,,0,0.057459,1.365,1.040
immediate,2,forward,cruise,42.6513,,1405.66,0.117134,0.0200252,1,0.077484,1.365,1.040
immediate,2,forward,cruise,42.6671,,1405.66,0.117134,,0,0.077484,1.365,1.040
immediate,2,forward,cruise,42.6881,,1405.66,0.117134,,0,0.077484,1.365,1.040
immediate,2,forward,cruise,42.7090,,1405.66,0.117134,,0,0.077484,1.365,1.040
immediate,2,forward,cruise,42.7300,,1405.66,0.117134,,0,0.077484,1.385,1.025
immediate,2,forward,cruise,42.7515,,1405.98,0.148631,0.0244532,1,0.101938,1.385,1.025
immediate,2,forward,cruise,42.7698,,1405.98,0.148631,,0,0.101938,1.385,1.025
immediate,2,forward,cruise,42.7910,,1405.98,0.148631,,0,0.101938,1.385,1.025
immediate,2,forward,cruise,42.8120,,1405.98,0.148631,,0,0.101938,1.385,1.025
immediate,2,forward,cruise,42.8330,,1405.98,0.148631,,0,0.101938,1.408,1.010
immediate,2,forward,cruise,42.8496,,1406.53,0.185815,0.0299070,1,0.131845,1.408,1.010
immediate,2,forward,cruise,42.8617,,1406.53,0.185815,,0,0.131845,1.408,1.010
immediate,2,forward,cruise,42.8828,,1406.53,0.185815,,0,0.131845,1.408,1.010
immediate,2,forward,cruise,42.9037,,1406.53,0.185815,,0,0.131845,1.408,1.010
immediate,2,forward,cruise,42.9247,,1406.53,0.185815,,0,0.131845,1.408,1.010
immediate,2,forward,cruise,42.9456,,1406.53,0.185815,,0,0.131845,1.435,1.504
immediate,2,forward,cruise,42.9500,,1406.99,0.214201,0.0294249,1,0.161270,1.435,1.504
immediate,2,forward,cruise,42.9620,,1406.99,0.214201,,0,0.161270,1.435,1.504
immediate,2,forward,cruise,42.9830,,1406.99,0.214201,,0,0.161270,1.435,1.504
immediate,2,forward,cruise,43.0040,,1406.99,0.214201,,0,0.161270,1.435,1.504
immediate,2,forward,cruise,43.0251,,1406.99,0.214201,,0,0.161270,1.435,1.504
immediate,2,forward,cruise,43.0463,,1406.99,0.214201,,0,0.161270,1.461,1.498
immediate,2,forward,cruise,43.0486,,1407.74,0.251526,0.0367834,1,0.198053,1.461,1.498
immediate,2,forward,cruise,43.0637,,1407.74,0.251526,,0,0.198053,1.461,1.498
immediate,2,forward,cruise,43.0847,,1407.74,0.251526,,0,0.198053,1.461,1.498
immediate,2,forward,cruise,43.1056,,1407.74,0.251526,,0,0.198053,1.461,1.498
immediate,2,forward,cruise,43.1265,,1407.74,0.251526,,0,0.198053,1.492,1.491
immediate,2,forward,cruise,43.1484,,1408.18,0.270345,0.0321033,1,0.230156,1.492,1.491
immediate,2,forward,cruise,43.1669,,1408.18,0.270345,,0,0.230156,1.492,1.491
immediate,2,forward,cruise,43.1880,,1408.18,0.270345,,0,0.230156,1.492,1.491
immediate,2,forward,cruise,43.2090,,1408.18,0.270345,,0,0.230156,1.492,1.491
immediate,2,forward,cruise,43.2300,,1408.18,0.270345,,0,0.230156,1.522,1.464
immediate,2,forward,cruise,43.2493,,1408.18,0.270345,,0,0.230156,1.522,1.464
immediate,2,forward,cruise,43.2705,,1408.68,0.289671,0.0345832,1,0.264740,1.522,1.464
immediate,2,forward,cruise,43.2751,,1408.68,0.289671,,0,0.264740,1.522,1.464
immediate,2,forward,cruise,43.2961,,1408.68,0.289671,,0,0.264740,1.522,1.464
immediate,2,forward,cruise,43.3170,,1408.68,0.289671,,0,0.264740,1.522,1.464
immediate,2,forward,cruise,43.3380,,1408.68,0.289671,,0,0.264740,1.554,1.454
immediate,2,forward,cruise,43.3494,,1409.08,0.301763,0.0342427,1,0.298982,1.554,1.454
immediate,2,forward,cruise,43.3593,,1409.08,0.301763,,0,0.298982,1.554,1.454
immediate,2,forward,cruise,43.3804,,1409.08,0.301763,,0,0.298982,1.554,1.454
immediate,2,forward,cruise,43.4014,,1409.08,0.301763,,0,0.298982,1.554,1.454
immediate,2,forward,cruise,43.4224,,1409.08,0.301763,,0,0.298982,1.554,1.454
immediate,2,forward,cruise,43.4433,,1409.08,0.301763,,0,0.298982,1.582,1.445
immediate,2,forward,cruise,43.4476,,1409.45,0.310789,0.0336808,1,0.332663,1.582,1.445
immediate,2,forward,cruise,43.4691,,1409.45,0.310789,,0,0.332663,1.582,1.445
immediate,2,forward,cruise,43.4698,,1409.45,0.310789,,0,0.332663,1.582,1.445
immediate,2,forward,cruise,43.4907,,1409.45,0.310789,,0,0.332663,1.582,1.445
